Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,GETN3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,,,,5.1459808349609375,,,,4.910813331604004,181.68357849121094,,5.288427352905273,7.526185035705566,23.543794631958008,,128.2510223388672,20.050334930419922,,,5.1459808349609375,,,,4.9813148633726945,187.3866424560547,,5.382166005626702,7.5261850357055655,23.775445872018373,,133.71355475369808,20.054993378387277,,,5.1459808349609375,,,,4.74063645294354,163.75962829589844,,5.11657315624932,7.123573572628333,23.171277646118345,,127.93434591483833,19.444866392108885,,,5.1459808349609375,,,,4.947279673118478,163.75962829589844,,5.280615984753968,7.205859278508672,23.478056445964814,,128.7260218749475,19.575274508357538,,,1014,,,,13196000.0,11360,,4037400,279100,6374122,,13212.0,6558200
2020-02-12,,,,5.1459808349609375,,,,5.328961372375488,178.42466735839844,,5.374354839324951,7.699572563171387,24.54239273071289,,133.23854064941406,20.753618240356445,,,5.1459808349609375,,,,5.328961372375488,184.94247436523438,,5.460281754638016,7.699572563171387,24.720826724864818,,133.23854064941406,21.042379926739105,,,5.1459808349609375,,,,4.935123696032275,176.3878631591797,,5.21812337310388,7.382185634215382,23.80048684034507,,127.61767063715052,20.204038457986847,,,5.1459808349609375,,,,4.952141754092729,182.498291015625,,5.327485511203923,7.567327775887416,23.80048684034507,,127.61767063715052,20.21335358034473,,,112,,,,9556000.0,6161,,2521400,652200,7795406,,18225.0,12719000
2020-02-13,,,,5.1459808349609375,,,,5.348410606384277,177.60995483398438,,5.389978408813477,7.699572563171387,24.448484420776367,,129.8343505859375,21.224014282226562,,,5.1459808349609375,,,,5.506431736106689,179.23939514160156,,5.397789777924976,7.699572563171387,24.80221907571805,,133.23854641964786,21.27990322366238,,,5.1459808349609375,,,,5.090714588820282,167.01852416992188,,5.233746929255724,7.535001147767884,23.60953514467961,,128.2510138702326,20.120198361312763,,,5.1459808349609375,,,,5.183096022541246,178.42466735839844,,5.241558670851565,7.579083117212892,24.536134738860746,,131.89270190631964,20.632517507275477,,,0,,,,4396800.0,4067,,1582400,161700,8098549,,9212.0,11401600
2020-02-14,,,,5.1459808349609375,,,,5.445653915405273,172.7216033935547,,5.4290361404418945,7.640795707702637,24.323266983032227,,134.18856811523438,21.224014282226562,,,5.1459808349609375,,,,5.608537335089516,180.0541229248047,,5.749310476992924,7.770101638164725,24.479787071404417,,134.5052294362926,22.122902900090757,,,5.1459808349609375,,,,5.348410186570205,171.90687561035156,,5.327486104447032,7.552632904516241,24.010226806287847,,127.61768337867495,21.224014282226562,,,5.1459808349609375,,,,5.350841337752915,177.60995483398438,,5.4680941044675455,7.770101638164725,24.479787071404417,,129.8343579259713,21.312505254223055,,,0,,,,4862400.0,2349,,4558200,223700,5792497,,22175.0,16366800
2020-02-17,,,,5.323429107666016,,,,5.66445255279541,172.7216033935547,,5.2493696212768555,7.714266777038574,26.2077693939209,,132.20938110351562,21.321828842163086,,,5.323429107666016,,,,5.74224800136536,178.01730346679688,,5.53058596406371,7.714266777038574,26.2077693939209,,134.58439377724682,21.694426670857265,,,5.323429107666016,,,,5.496707290543629,171.49951171875,,5.233746511815603,7.561450691119673,23.96013606384012,,130.62602925438662,20.930602543376693,,,5.323429107666016,,,,5.496707290543629,172.7216033935547,,5.522774595575239,7.640797569638207,24.323263624275373,,134.58439377724682,21.261283205176685,,,112,,,,2898000.0,2992,,2458300,179100,9282852,,9337.0,7865400
2020-02-18,,,,5.323429107666016,,,,5.737385272979736,178.01730346679688,,5.382166385650635,7.634919166564941,25.85716438293457,,132.20938110351562,20.81882667541504,,,5.323429107666016,,,,5.883251090640043,181.27621459960938,,5.389978126837806,7.755408610308248,25.91664298160411,,133.71354875022962,21.284572230674087,,,5.323429107666016,,,,5.615830502211923,169.46270751953125,,5.1400079961131455,7.579082977872053,24.467264237162208,,129.20101561016298,20.72567720902757,,,5.323429107666016,,,,5.664452132302257,171.49951171875,,5.186877325783209,7.711327202199199,25.91664298160411,,133.63437964777694,21.237996609141202,,,0,,,,3286400.0,3630,,1716200,337800,14214339,,19162.0,15460200
2020-02-19,,,,5.323429107666016,,,,5.834629535675049,180.46148681640625,,5.304051399230957,7.582021236419678,25.747602462768555,,136.16773986816406,22.73769760131836,,,5.323429107666016,,,,5.84435414080796,182.498291015625,,5.452471145183225,7.640796820789805,26.11699145638083,,136.16773986816406,22.95194012784446,,,5.323429107666016,,,,5.5185872879705276,175.57313537597656,,5.241558953037235,7.458592957662821,25.303084113043514,,130.70519282962573,21.42429529288858,,,5.323429107666016,,,,5.776283295961662,181.27621459960938,,5.3821669569731085,7.640796820789805,25.857166705644573,,132.6052059082561,21.42429529288858,,,0,,,,6237200.0,2854,,1635500,385300,7006572,,15000.0,43934000
2020-02-20,,,,5.323429107666016,,,,6.199293613433838,180.0541229248047,,5.311862945556641,7.611409664154053,25.744470596313477,,134.34689331054688,22.118255615234375,,,5.323429107666016,,,,6.235759953715102,181.27621459960938,,5.37435538944812,7.611409664154053,26.18585732353221,,136.95941342466008,23.10097717396551,,,5.323429107666016,,,,5.686332307234076,176.3878631591797,,5.257181870909422,7.435083456846026,25.177867088576903,,131.89271140940127,22.118255615234375,,,5.323429107666016,,,,5.91971771968458,180.46148681640625,,5.2806167236109,7.502675552673236,25.747600387354325,,136.1677525597482,22.379071970406244,,,0,,,,1832400.0,1885,,2001900,271800,9126468,,4437.0,14499600
2020-02-21,,,,5.323429107666016,,,,5.980494976043701,182.498291015625,,5.288427352905273,7.567327499389648,25.99177360534668,,127.45933532714844,23.194120407104492,,,5.323429107666016,,,,6.15796483487131,182.90565490722656,,5.311862202327778,7.567327499389648,26.08255550549075,,133.6343740606625,23.347817240865712,,,5.323429107666016,,,,5.87838894729315,176.79522705078125,,5.17906559139694,7.452715728281617,25.356300304338188,,127.45933532714844,21.890033651298825,,,5.323429107666016,,,,6.053427654996381,176.79522705078125,,5.264992503482769,7.5526338837952105,25.666210681294203,,130.78436199133358,22.090304314072583,,,0,,,,6730800.0,3088,,1656700,170400,5416876,,16375.0,17025400
2020-02-26,,,,5.323429107666016,,,,5.324099540710449,159.68600463867188,,5.077515602111816,7.314594268798828,24.54239273071289,,118.75093078613281,21.884586334228516,,,5.323429107666016,,,,5.759265897707399,171.90687561035156,,5.085327343369079,7.314594268798828,25.043258035064948,,121.75928860537921,22.646316298401302,,,5.323429107666016,,,,5.1174563115134255,159.68600463867188,,4.725995440190112,7.0530440641224725,24.260655884787703,,118.75093078613281,21.669617878809753,,,5.323429107666016,,,,5.591520162983379,168.64797973632812,,4.968153831900403,7.267574019880057,25.043258035064948,,121.68011950619305,21.964029841798002,,,0,,,,7857200.0,5088,,2166700,212900,8569503,,20900.0,21268200
2020-02-27,,,,5.323429107666016,,,,5.061540603637695,159.68600463867188,,4.882226467132568,7.244062900543213,23.052324295043945,,119.93843841552734,20.548053741455078,,,5.323429107666016,,,,5.234148620035499,164.57435607910156,,5.06189241602242,7.338103385465519,24.542397758476714,,121.68012086719952,21.875242145844744,,,5.323429107666016,,,,4.876777295585599,156.01974487304688,,4.702560518242717,6.844390839623407,23.052324295043945,,115.18840566094086,20.4172029752643,,,5.323429107666016,,,,5.234148620035499,160.500732421875,,4.968153757249711,7.223491614532145,24.26066085483481,,117.95925621362107,21.875242145844744,,,0,,,,6326000.0,5903,,4371300,902900,11984974,,8112.0,23533000
2020-02-28,,,,5.323429107666016,,,,5.178233623504639,153.98294067382812,,5.288427352905273,7.414510726928711,22.229021072387695,,120.17594909667969,20.164846420288086,,,5.323429107666016,,,,5.219562268696888,160.90809631347656,,5.288427352905273,7.414510726928711,22.974058546277618,,124.6884822279842,20.87984501395549,,,5.323429107666016,,,,4.81356927075939,150.7240447998047,,4.491648059804536,6.806185906457751,21.912849345272836,,114.39673297853531,19.4638668476155,,,5.323429107666016,,,,5.005626052445345,160.90809631347656,,4.749429541030613,7.1500217476620485,22.952146418777403,,118.75093545522304,20.445237536283827,,,0,,,,5031600.0,4769,,5433500,670800,11978659,,13662.0,25501800
2020-03-02,,,,5.323429107666016,,,,5.834629535675049,166.2038116455078,,5.382166385650635,7.346920967102051,23.221364974975586,,123.26346588134766,21.959360122680664,,,5.323429107666016,,,,5.834629535675049,167.01852416992188,,5.639947885078145,7.402757723399191,23.377885075374724,,125.00514834379545,21.959360122680664,,,5.323429107666016,,,,5.068834501856637,153.57557678222656,,5.2649928752333155,7.097125542115464,22.016158226703922,,120.49261531152446,20.21625554621824,,,5.323429107666016,,,,5.1028696924324395,154.79766845703125,,5.483716786177933,7.385124709499724,22.222765764786285,,120.49261531152446,20.51534174204481,,,0,,,,2798000.0,6181,,4206300,536200,9943872,,6325.0,19950000
2020-03-03,,,,5.323429107666016,,,,5.9537529945373535,160.90809631347656,,5.319674491882324,7.288144111633301,22.94275665283203,,119.46343994140625,22.39396858215332,,,5.323429107666016,,,,6.077738924235112,174.35104370117188,,5.522775313774805,7.623164030809246,23.64083653223203,,125.79682455191454,23.165047124367934,,,5.323429107666016,,,,5.50886252383113,160.90809631347656,,5.163443376953,7.255818046139715,22.438759733175907,,118.83010223535352,21.98272835681053,,,5.323429107666016,,,,5.851646962062416,166.2038116455078,,5.475905979296008,7.343980858250207,23.312143825830862,,123.26346617772263,22.146289607494147,,,0,,,,3279200.0,5150,,2654000,295200,5901664,,6250.0,19387200
2020-03-04,,,,5.323429107666016,,,,5.880820274353027,162.13018798828125,,5.233746528625488,7.420389175415039,23.165014266967773,,120.33428192138672,22.646316528320312,,,5.323429107666016,,,,6.187138369768746,168.24061584472656,,5.4212242152469745,7.473287088923861,23.30275200521971,,122.23429511093937,23.272525116368474,,,5.323429107666016,,,,5.5064313365022555,161.7228240966797,,5.0853271745090485,6.979573976875532,22.55458471563318,,118.27593052438071,22.356578758531914,,,5.323429107666016,,,,6.109342922545253,161.7228240966797,,5.405601105735543,7.473287088923861,23.30275200521971,,121.12595785869097,23.132329536321414,,,0,,,,7484000.0,2643,,2361600,681300,6062559,,6187.0,12223400
2020-03-05,,,,5.323429107666016,,,,5.348410606384277,150.7240447998047,,4.569764137268066,7.194103240966797,21.756330490112305,,117.16758728027344,21.82383155822754,,,5.323429107666016,,,,5.786007652337834,162.13018798828125,,5.233746896959266,7.417449654854631,23.00849471367795,,120.96761346504836,22.758471010120083,,,5.323429107666016,,,,5.31680656591768,146.65042114257812,,4.569764137268066,7.008961121316931,21.06138040545777,,114.95090533915473,21.30977879007667,,,5.323429107666016,,,,5.786007652337834,161.7228240966797,,5.132196864230365,7.417449654854631,22.83632208804681,,120.33427576758586,22.520136951584846,,,0,,,,3642800.0,5201,,5292000,788900,4460833,,8400.0,12970600
2020-03-06,,,,5.323429107666016,,,,4.8378801345825195,138.503173828125,,4.062012672424316,6.859084606170654,20.328866958618164,,108.38002014160156,20.57141876220703,,,5.323429107666016,,,,5.068834401264182,149.501953125,,4.296359714961408,7.0295331289754515,20.92364401563216,,114.63423594889659,21.080797439094354,,,5.323429107666016,,,,4.774671593557068,135.65164184570312,,4.022955080324372,6.70626853454552,20.097217513981565,,106.87584490566182,20.258313554717418,,,5.323429107666016,,,,5.068834401264182,148.68722534179688,,4.280736603624559,7.0295331289754515,20.54486565128431,,114.63423594889659,20.56674456568786,,,0,,,,8596800.0,4858,,3945600,598900,9563139,,8462.0,18766600
2020-03-09,,,,5.323429107666016,,,,4.254417419433594,125.87493896484375,,3.3980295658111572,5.983331680297852,18.25653839111328,,98.95911407470703,18.575960159301758,,,5.323429107666016,,,,4.589908417626117,129.9485626220703,,3.827665646338084,6.756227398668846,19.496181915208606,,102.67997887791077,19.389097312919805,,,5.323429107666016,,,,4.035618902030234,114.06143188476562,,3.3980295658111572,5.721780953569421,17.99984698772522,,92.78406747044006,18.23481695394602,,,5.323429107666016,,,,4.035618902030234,129.9485626220703,,3.515203076180712,6.756227398668846,17.99984698772522,,102.67997887791077,18.69746251055424,,,0,,,,4211200.0,7079,,2404500,364100,10069580,,10650.0,16133200
2020-03-10,,,,5.323429107666016,,,,4.619081497192383,142.16943359375,,3.929215908050537,6.259575366973877,19.496179580688477,,104.50081634521484,19.58536720275879,,,5.323429107666016,,,,4.813568953701561,146.65042114257812,,4.257301204019807,6.36243235499045,19.862436993761584,,106.87583644282942,20.164844375109794,,,5.323429107666016,,,,4.405145295032286,126.68966674804688,,3.7104920049200496,5.801127734144152,18.741750828203987,,95.95075003378695,18.879715288884984,,,5.323429107666016,,,,4.619081497192383,142.57679748535156,,3.7886075515793993,6.174351389834766,18.78244529826334,,102.91747213013204,19.627426044160742,,,0,,,,2349600.0,4806,,4370400,388600,6828235,,6725.0,17062400
2020-03-11,,,,5.323429107666016,,,,4.679859161376953,133.20745849609375,,3.9214043617248535,5.6248016357421875,18.3754940032959,,95.0007553100586,18.31893539428711,,,5.323429107666016,,,,4.679859161376953,141.35470581054688,,4.147939644519937,6.241943012828046,19.214441514099946,,102.83831581114282,19.59939056954142,,,5.323429107666016,,,,4.259279722056817,125.06021881103516,,3.6089417870985674,5.495496250467435,17.217243121953242,,92.22989692685587,17.295503954066806,,,5.323429107666016,,,,4.594770720249341,141.35470581054688,,3.866723290107847,6.215494056629688,18.78244589945412,,101.80914005595272,19.09001194743949,,,0,,,,2027600.0,2366,,3221900,681000,10803378,,6437.0,14382800
2020-03-12,,,,5.323429107666016,,,,3.911632776260376,106.32154846191406,,3.124624729156494,4.702029228210449,16.0433349609375,,79.08812713623047,15.421552658081055,,,5.323429107666016,,,,4.497526766597193,122.20867919921875,,3.515202820301056,5.2515791408887935,16.929239856016345,,80.75064065936363,16.85622423244543,,,5.323429107666016,,,,3.573710411413167,105.91419219970703,,2.9371472379574186,4.569784712219587,15.714642312986328,,69.74639131337051,15.201911792189067,,,5.323429107666016,,,,4.033187553735976,122.20867919921875,,3.4214641678225917,5.2515791408887935,15.839859072863232,,79.32563446095071,16.82351199063388,,,0,,,,1163200.0,4654,,2520700,402900,5281544,,8837.0,15260000
2020-03-13,,,,5.323429107666016,,,,4.264142036437988,112.02462005615234,,3.4370875358581543,5.354434967041016,18.043668746948242,,83.91732788085938,16.136550903320312,,,5.323429107666016,,,,4.77710290854031,122.20867919921875,,3.7261152557127524,6.11557590580568,18.782444937223747,,87.08401636505067,18.043216398829333,,,5.323429107666016,,,,3.8046646385598013,106.72891235351562,,3.007451454194264,4.716722303765906,16.243685016563767,,77.50477426289586,14.907500314449594,,,5.323429107666016,,,,4.77710290854031,122.20867919921875,,3.6323765961627728,6.11557590580568,18.782444937223747,,84.78816532651676,17.52449117482516,,,0,,,,6545600.0,5702,,3291500,598200,8158396,,16950.0,24048600
2020-03-16,,,,5.323429107666016,,,,3.670954704284668,93.69332122802734,,3.187117338180542,4.349377155303955,15.501776695251465,,64.1255111694336,12.809236526489258,,,5.323429107666016,,,,3.7317320985155575,105.91419219970703,,3.3277256970607105,4.599172293522208,16.415855176724023,,77.50478053541153,15.038352339517095,,,5.323429107666016,,,,3.342756682698921,90.02706146240234,,2.8199738901070526,4.173050944580541,14.794303911537567,,64.1255111694336,12.809236526489258,,,5.323429107666016,,,,3.68554114906556,105.91419219970703,,2.8824665147473674,4.425785198634953,15.689600056850248,,77.50478053541153,14.80469242346827,,,0,,,,21936000.0,3704,,2181200,736700,6901314,,13337.0,18168000
2020-03-17,,,,5.323429107666016,,,,3.6466434001922607,88.80497741699219,,2.7340469360351562,4.211254596710205,15.852381706237793,,59.375465393066406,13.402729988098145,,,5.323429107666016,,,,3.875166284591478,101.4332046508789,,3.358972098979783,5.201619677010119,16.832198376976514,,68.08387000404181,13.902761956176205,,,5.323429107666016,,,,3.5518305883222183,88.80497741699219,,2.7340469360351562,4.178928249028077,15.470471805188291,,59.375465393066406,12.851292564532626,,,5.323429107666016,,,,3.875166284591478,101.4332046508789,,3.3199141366141185,4.3581929993316715,15.974466892860242,,66.50051822024204,13.323285598409186,,,0,,,,1926800.0,5032,,3912500,815700,4601879,,21700.0,25259800
2020-03-18,,,,5.323429107666016,,,,2.9173147678375244,68.02949523925781,,1.788847804069519,3.3825221061706543,13.420056343078613,,38.633636474609375,12.369954109191895,,,5.323429107666016,,,,3.403533895810445,82.28717803955078,,2.4606422913898953,4.052561145743067,14.781782982683634,,55.25876577987453,13.267208111817375,,,5.323429107666016,,,,2.710671545710094,57.03071594238281,,1.6248049598112373,3.3501954781248293,12.577976464755494,,37.604460850595395,11.734399822032573,,,5.323429107666016,,,,3.2868414163836706,80.2503662109375,,2.437207439716856,3.9702757184916955,14.456220972448062,,55.25876577987453,12.103581980361815,,,0,,,,4954400.0,5307,,4430600,552100,12901922,,18012.0,23966400
2020-03-19,,,,5.323429107666016,,,,2.944056749343872,63.141151428222656,,2.0466291904449463,3.447174549102783,13.179012298583984,,35.625282287597656,13.426097869873047,,,5.323429107666016,,,,3.111802479065931,68.84422302246094,,2.226295134490682,4.246519481751168,14.22143907256435,,39.741981423164866,14.197175374802107,,,5.323429107666016,,,,2.642600944319766,55.401268005371094,,1.507631451428817,3.2061956753959233,11.626330893864754,,28.579392293552598,12.042831666041737,,,5.323429107666016,,,,2.9173147806529323,59.474891662597656,,1.7107321526569665,3.247338526137743,13.14770900549383,,37.92113351079913,12.257798349876957,,,0,,,,8774400.0,5079,,4612000,629900,12149177,,26287.0,27771000
2020-03-20,,,,5.323429107666016,,,,2.8225018978118896,57.84544372558594,,1.9919482469558716,3.702848434448242,13.689271926879883,,33.408592224121094,15.127141952514648,,,5.323429107666016,,,,3.269823523671423,70.0663070678711,,2.3825263418978917,4.031990473913871,14.603350504830804,,43.542006248374996,16.356193568375414,,,5.323429107666016,,,,2.7957599297747397,55.808631896972656,,1.9919482469558716,3.5294610475282218,13.02875581166732,,33.32942690302808,14.276620029573817,,,5.323429107666016,,,,3.0874913543382876,69.65895080566406,,2.265353025160575,3.7469298499900616,13.52022908796456,,39.662811140060555,14.557012097585757,,,0,,,,2835200.0,8424,,3285200,496600,18024978,,30575.0,29764200
2020-03-23,,,,5.323429107666016,,,,2.479717493057251,49.29083251953125,,1.7576016187667847,3.4530527591705322,13.686140060424805,,30.875244140625,16.465036392211914,,,5.323429107666016,,,,2.824933090623268,57.03071594238281,,1.991948464020589,3.7910110022182786,13.755009824777748,,34.437770713585714,17.437969411892723,,,5.323429107666016,,,,2.363025014253308,48.068748474121094,,1.695109176363682,3.2502778693944414,12.700061108070559,,29.29189794847841,14.715625528342741,,,5.323429107666016,,,,2.824933090623268,55.808631896972656,,1.9685137981194254,3.7028481772581956,13.686140060424805,,33.64609856126007,15.856953031867628,,,0,,,,5378000.0,7744,,2885600,351600,7523239,,14787.0,37510400
2020-03-24,,,,5.323429107666016,,,,3.2090461254119873,53.771820068359375,,1.9372673034667969,3.7322351932525635,14.371698379516602,,30.558574676513672,16.867305755615234,,,5.323429107666016,,,,3.2090461254119873,57.84544372558594,,2.015382845444433,3.9585204570672605,15.467340551548729,,34.51694126698983,18.803818037197757,,,5.323429107666016,,,,2.576961412502833,51.32764434814453,,1.8122822500604368,3.5000725393488183,14.371698379516602,,30.479407457953872,16.867305755615234,,,5.323429107666016,,,,2.752000127669917,57.03071594238281,,1.9138326408735062,3.676398726224238,14.906997609842175,,33.32943110109745,18.191056171915587,,,0,,,,3478000.0,5388,,3130600,474800,6882067,,32075.0,28304000
2020-03-25,,,,5.323429107666016,,,,3.6004528999328613,73.32521057128906,,2.445019006729126,4.3111724853515625,17.21724510192871,,33.56692886352539,17.475385665893555,,,5.323429107666016,,,,3.644212465681493,80.2503662109375,,2.554380770940423,4.36407039666669,17.627328632329053,,35.62528019807637,18.083468847420747,,,5.323429107666016,,,,3.116664670530973,53.771820068359375,,1.9138327361192253,3.6705210003581055,14.096227664537654,,30.79607637950171,17.161987837473188,,,5.323429107666016,,,,3.116664670530973,53.771820068359375,,1.9138327361192253,3.73223513680484,14.305965015267065,,33.2502600082084,17.19005387391895,,,0,,,,4454400.0,13305,,5571000,393800,6893495,,123025.0,18366400
2020-03-26,,,,5.323429107666016,,,,3.974841594696045,65.17796325683594,,2.8277854919433594,4.31998872756958,16.644376754760742,,47.896209716796875,17.75136947631836,,,5.323429107666016,,,,4.030756684965898,93.28595733642578,,3.1011902869673458,4.6990897728810115,17.714975428698146,,52.171242874578205,18.24251371959111,,,5.323429107666016,,,,3.5615551368434164,65.17796325683594,,2.4606422240050767,4.026111939568074,15.974468564573732,,32.77525546798699,17.05908968262003,,,5.323429107666016,,,,3.644212428413942,75.76937866210938,,2.4606422240050767,4.117213867164149,17.273588681391807,,33.804431095783706,17.68120524827206,,,0,,,,1597600.0,33422,,5137800,420800,11674012,,74225.0,12023000
2020-03-27,,,,5.323429107666016,,,,4.242262363433838,71.28839874267578,,2.812162160873413,4.378764629364014,14.249612808227539,,58.187957763671875,16.539875030517578,,,5.323429107666016,,,,4.324919657864947,73.32521057128906,,3.0465091628146523,4.437540219231543,16.124727438340493,,60.4046435587123,17.07311731315859,,,5.323429107666016,,,,3.6174705841531734,62.3264274597168,,2.452830476130614,4.1289694934781425,13.964746174649944,,42.90867205586127,16.3247074049519,,,5.323429107666016,,,,3.743887445399828,66.4000473022461,,2.655931074568781,4.287662969542351,16.10594510186876,,45.12535407591111,17.07311731315859,,,0,,,,2057600.0,20598,,4625400,206800,19704896,,76887.0,14009800
2020-03-30,,,,5.323429107666016,,,,4.461060523986816,71.28839874267578,,2.7340469360351562,4.1818671226501465,14.694132804870605,,53.200416564941406,15.91308307647705,,,5.323429107666016,,,,4.468353514030796,80.2503662109375,,3.0386979622827703,4.555090828266506,15.182476273493668,,63.967168929568906,17.43329234463266,,,5.323429107666016,,,,4.072085134790298,70.47367095947266,,2.6090618661977976,4.090765463031975,14.255874971053585,,51.53790696837214,15.669849379450131,,,5.323429107666016,,,,4.242262012468365,73.7325668334961,,3.007451555141805,4.384642290662072,14.96021621881966,,59.29629766899709,16.656816297502573,,,0,,,,1450000.0,6630,,4127900,507300,8605892,,54575.0,15186600
2020-03-31,,,,5.314557075500488,,,,4.375972270965576,68.43685913085938,,2.718424081802368,4.040805816650391,14.612740516662598,,46.78786849975586,15.70258903503418,,,5.314557075500488,,,,4.461060713417737,72.10311889648438,,2.8043511973728554,4.2053769404986685,14.881955505077574,,56.20877672808908,16.57729338386581,,,5.314557075500488,,,,4.305470272915449,66.80741119384766,,2.609062112106836,3.9761528451104162,14.274657559057983,,46.78786849975586,15.41725722143433,,,5.314557075500488,,,,4.45862956206828,72.10311889648438,,2.7731049735290423,4.114275013316761,14.493785119303695,,53.912925555427016,15.945822682949627,,,338,,,,1315600.0,5820,,3239500,486100,9342999,,42050.0,14126600
2020-04-01,,,,5.889999866485596,,,,3.6466434001922607,65.99268341064453,,2.577815532684326,3.8439083099365234,14.014833450317383,,40.37532043457031,15.16934871673584,,,5.980000019073486,,,,4.327349982750275,66.4000473022461,,2.6168733071015424,4.043744612617782,14.806825904229592,,42.90867527997132,15.655816074272094,,,5.889999866485596,,,,3.5615549614488375,62.733787536621094,,2.4606422094326783,3.7675002788804255,13.36683921629045,,38.791976015563975,14.75304557235676,,,5.980000019073486,,,,4.1693288614808806,63.54851150512695,,2.523134648500224,4.037866942415278,14.052398125259865,,42.67117172962494,15.15531658784443,,,300,,,,4519200.0,3218,,1745200,327500,9192330,,48912.0,12914800
2020-04-02,,,,5.889999866485596,,,,3.515364170074463,64.36323547363281,,2.36690354347229,3.8938679695129395,14.274657249450684,,39.82114791870117,15.95050048828125,,,5.889999866485596,,,,3.768198097676959,69.2515869140625,,2.734047023225983,4.064316507266823,14.503176870884632,,42.75033669766388,16.43696781535521,,,5.889999866485596,,,,3.347618679351995,61.919063568115234,,2.265353322312684,3.7528072266529464,13.842659924489798,,39.583644391357204,15.323706528030172,,,5.889999866485596,,,,3.768198097676959,69.2515869140625,,2.6949892458569034,3.86448017461905,14.071179545923746,,42.592002271098075,15.599683013163482,,,0,,,,6638400.0,3628,,3959400,494600,6199394,,25862.0,11949600
2020-04-03,,,,5.889999866485596,,,,4.064791202545166,59.88225173950195,,2.109121799468994,4.126030921936035,13.755009651184082,,38.633636474609375,15.384513854980469,,,5.889999866485596,,,,4.196070572218867,64.36323547363281,,2.437207280280862,4.126030921936035,14.368568962692413,,42.11699751166337,16.128246899396647,,,5.889999866485596,,,,3.247943259608478,59.88225173950195,,2.0856871355711575,3.626440337935238,13.39814256823545,,36.8919540685872,14.69691199353952,,,5.889999866485596,,,,3.4643108262573015,64.36323547363281,,2.4215841710156374,3.858603035925992,14.205787517762062,,41.24615630865228,16.02066309855025,,,0,,,,15550000.0,4639,,4660200,357800,9379689,,25600.0,11340600
2020-04-06,,,,5.789999961853027,,,,4.266572952270508,62.3264274597168,,2.187237501144409,4.555089950561523,14.622132301330566,,39.97948455810547,15.566943168640137,,,5.789999961853027,,,,4.327350347395129,65.17796325683594,,2.3825265670723415,4.555089950561523,15.276386974210101,,45.758697110118895,16.418260261653252,,,5.789999961853027,,,,3.9505306831003684,61.919063568115234,,2.1638028355821173,4.167172702520357,14.199527041279799,,39.58364658228632,15.295645197193794,,,5.789999961853027,,,,4.186346809253797,64.36323547363281,,2.343468791135188,4.3699475511974955,14.399872261014002,,42.51283552337774,16.413583479537923,,,100,,,,7346400.0,3557,,3293100,435800,4089122,,39475.0,10996000
